번호,관리번호,지정일자,해제일자,운영상태,시설명,시설구분,도로명전체주소,소재지전체주소,도로명우편번호,시설위치(지상/지하),시설면적(㎡),최대수용인원,최종수정시점,데이터갱신구분,데이터갱신일자,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),위도(EPSG4326),경도(EPSG4326),좌표정보X(EPSG5179),좌표정보Y(EPSG5179),시도
6603,3600000-S200300125,2003-01-02,,사용중,금호쌍용아파트 지하주차장 1층,공공용시설,"광주광역시 서구 치평로 35 (치평동, 금호쌍용아파트)",광주광역시 서구 치평동 1171번지 4호,61957.0,지하,8193.0,9930,2024-02-08 17:11:25,U,2024-02-11 02:40:00,35,9,2.39,126,50,41.9,35.15043296812632,126.8472394131704,940543.29874,1684105.69331,광주광역시
6604,3600000-S200300128,2003-01-02,,사용중,한국아파트 101동 지하주차장 1층,공공용시설,"광주광역시 서구 상무시민로 65 (치평동, 한국아파트)",광주광역시 서구 치평동 1166번지 5호,61951.0,지하,2665.0,3230,2024-02-08 17:12:02,U,2024-02-11 02:40:00,35,9,19.38,126,50,45.74,35.1553434899799,126.8462268496,940454.645937,1684650.882773,광주광역시
6605,3600000-S200300130,2003-01-02,,사용중,금호타운4차아파트 401동 지하주차장 1층,공공용시설,"광주광역시 서구 상무공원로 61 (치평동, 금호타운)",광주광역시 서구 치평동 1161번지 5호,61956.0,지하,2666.0,3231,2024-02-08 17:14:14,U,2024-02-11 02:40:00,35,8,59.29,126,50,32.02,35.14988428743326,126.84282832726466,940141.107155,1684047.48825,광주광역시
6606,3600000-S200300134,2003-01-02,,사용중,현대아파트 103동 지하주차장 1층,공공용시설,"광주광역시 서구 내방로 52 (치평동, 현대아파트)",광주광역시 서구 치평동 1166번지 1호,61951.0,지하,5000.0,6060,2024-02-08 17:14:39,U,2024-02-11 02:40:00,35,9,30.7,126,50,45.94,35.15864535525056,126.84644188934836,940476.637213,1685016.936006,광주광역시
6607,3600000-S200300143,2003-01-02,,사용중,상무2동 행정복지센터 지하1층,공공용시설,"광주광역시 서구 화정로85번길 17 (쌍촌동, 상무2동주민센터)",광주광역시 서구 쌍촌동 1227번지 6호,61994.0,지하,143.0,143,2025-03-27 18:51:55,U,2025-03-29 02:40:00,35,8,47.79,126,51,59.12,35.146571500194455,126.86647351066026,942292.535144,1683666.12925,광주광역시
6608,3600000-S200300185,2003-01-02,,사용중,금호하이빌 지하주차장 2층,공공용시설,"광주광역시 서구 내방로343번길 19 (화정동, 금호하이빌)",광주광역시 서구 화정동 23번지 15호,61938.0,지하,1155.0,1400,2025-03-05 09:58:28,U,2025-03-07 02:40:00,35,9,32.04,126,52,40.89,35.15920126044782,126.87812845136644,943362.942719,1685060.089264,광주광역시
6609,3600000-S200300202,2003-01-02,,사용중,금호월드 지하주차장 2층,공공용시설,광주광역시 서구 군분2로 54 (화정동),광주광역시 서구 화정동 12번지 17호,61937.0,지하,3003.0,3640,2025-03-05 09:58:09,U,2025-03-07 02:40:00,35,9,27.1,126,52,53.54,35.15776337440356,126.881298446807,943650.662812,1684898.825882,광주광역시
6610,3600000-S200300205,2003-01-02,,사용중,해태아파트 지하주차장 1층,공공용시설,광주광역시 서구 월드컵4강로226번길 14-0 (내방동),광주광역시 서구 내방동 385번지 1호,61973.0,지하,2792.0,3384,2025-03-05 09:57:13,U,2025-03-07 02:40:00,35,9,20.7,126,52,14.61,35.15624959969193,126.87075464215307,942689.292469,1684736.968573,광주광역시
6611,3600000-S200300206,2003-01-02,,사용중,광주광역시 교육청 지하 1층,공공용시설,"광주광역시 서구 화운로 93 (화정동, 광주광역시교육청)",광주광역시 서구 화정동 657번지 37호,61987.0,지하,769.0,932,2024-02-05 09:57:39,U,2024-02-07 02:40:00,35,8,50.83,126,52,47.0,35.14805516661419,126.88000335282427,943526.000153,1683822.908158,광주광역시
6612,3600000-S200300212,2003-01-02,,사용중,서석중고등학교 지하 1층,공공용시설,"광주광역시 서구 화정로253번길 27 (화정동, 광주서석중고등학교)",광주광역시 서구 화정동 525번지,61982.0,지하,1033.0,1033,2025-03-27 18:51:55,U,2025-03-29 02:40:00,35,8,56.86,126,52,52.19,35.14946965768971,126.88262017476464,943765.33645,1683978.294975,광주광역시
6613,3600000-S200300213,2003-01-02,,사용중,남화아파트 지하주차장 1층,공공용시설,"광주광역시 서구 화정로243번길 11 (화정동, 남화아파트)",광주광역시 서구 화정동 532번지 12호,61982.0,지하,987.0,1196,2024-02-05 10:06:08,U,2024-02-07 02:40:00,35,8,52.26,126,53,0.77,35.14794311648897,126.88390351463096,943881.184234,1683808.275437,광주광역시
6614,3600000-S200300218,2003-01-02,,사용중,광덕중고등학교 지하 1층,공공용시설,"광주광역시 서구 화정로 202 (화정동, 광덕중고등학교)",광주광역시 서구 화정동 652번지,62039.0,지하,228.0,276,2024-02-05 10:00:00,U,2024-02-07 02:40:00,35,8,41.31,126,52,45.65,35.14558744571186,126.87952340318031,943480.575923,1683549.507654,광주광역시
