번호,관리번호,지정일자,해제일자,운영상태,시설명,시설구분,도로명전체주소,소재지전체주소,도로명우편번호,시설위치(지상/지하),시설면적(㎡),최대수용인원,최종수정시점,데이터갱신구분,데이터갱신일자,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),위도(EPSG4326),경도(EPSG4326),좌표정보X(EPSG5179),좌표정보Y(EPSG5179),시도
5728,3510500-S198600012,1976-10-14,,사용중,케이피일렉트릭 지하 1층,공공용시설,"인천광역시 미추홀구 방축로 328 (주안동, 케이피일렉트릭)",인천광역시 미추홀구 주안동 1381번지,22121.0,지하,439.0,439,2025-03-27 18:52:59,U,2025-03-29 02:40:00,37,28,25.01,126,40,44.21,37.47413122894039,126.67945972117208,927446.720204,1941972.469751,인천광역시
5729,3510500-S198700005,1987-01-01,,사용중,세종빌딩 지하2~3층,공공용시설,"인천광역시 미추홀구 구월로8번길 16, 세종빌딩 지하2~3층 (주안동)",인천광역시 미추홀구 주안동 1543-11 세종빌딩,22146.0,지하,1983.0,1983,2025-03-27 18:52:59,U,2025-03-29 02:40:00,37,27,25.76,126,41,30.47,37.457094010727786,126.69198425069511,928537.95959,1940072.701131,인천광역시
5730,3510500-S198900020,1991-05-01,,사용중,주안시범공단 지하주차장 1층,공공용시설,"인천광역시 미추홀구 주염로 58 (주안동, 주안시범공단)",인천광역시 미추홀구 주안동 17번지 1호,22123.0,지하,4770.0,4770,2025-03-27 18:52:59,U,2025-03-29 02:40:00,37,28,14.26,126,41,4.64,37.47035146189106,126.68384238002793,927830.613363,1941549.755472,인천광역시
5731,3510500-S199000005,1990-12-01,,사용중,동아아파트주차장 지하1층,공공용시설,"인천광역시 미추홀구 능해길 32 (용현동, 동아아파트)",인천광역시 미추홀구 용현동 572번지 3호,22175.0,지하,1980.0,2400,2024-01-03 10:37:36,U,2024-01-05 02:40:00,37,27,29.0,126,38,20.11,37.45890548003909,126.63933615462751,923883.435431,1940314.915059,인천광역시
5732,3510500-S199000012,1990-01-01,,사용중,한양1차아파트주차장(지하1층),공공용시설,"인천광역시 미추홀구 낙섬중로 20 (용현동, 한양아파트)",인천광역시 미추홀구 용현동 627번지 78호,22189.0,지하,1561.0,1892,2024-11-05 20:32:37,U,2024-11-07 02:40:00,37,27,0.5,126,38,16.27,37.450145714637145,126.63647176270771,923621.197291,1939345.380442,인천광역시
5733,3510500-S199000031,1990-01-01,,사용중,신동아3차아파트 지하주차장1층,공공용시설,"인천광역시 미추홀구 매소홀로475번길 18 (학익동, 신동아아파트3차)",인천광역시 미추홀구 학익동 48번지 14호,22222.0,지하,2642.0,3202,2024-09-30 17:25:00,U,2024-10-02 02:40:00,37,26,27.7,126,40,32.94,37.44037286427412,126.67513972866574,927031.93922,1938230.489965,인천광역시
5734,3510500-S199000033,1990-01-05,,사용중,주안역지하상가 지하1층 대피소,공공용시설,"인천광역시 미추홀구 주안로 지하 86 (주안동, 주안역 지하도상가)",인천광역시 미추홀구 주안동 235번지,22136.0,지하,8250.0,8250,2025-03-27 18:52:59,U,2025-03-29 02:40:00,37,27,50.35,126,40,44.91,37.46401784146983,126.6791493402744,927409.495894,1940850.678677,인천광역시
5735,3510500-S199000047,1990-10-12,,사용중,"동아아파트 지하1층(1,2,3,5동)",공공용시설,"인천광역시 미추홀구 인하로430번길 15 (관교동, 동아아파트)",인천광역시 미추홀구 관교동 13번지 3호,22241.0,지하,3201.0,3201,2025-03-27 18:52:59,U,2025-03-29 02:40:00,37,26,40.29,126,41,41.07,37.44493735558411,126.69439933577604,928740.024671,1938722.156482,인천광역시
5736,3510500-S199000048,1990-10-12,2023-07-10,사용중지,동아아파트 2동 지하1층,공공용시설,"인천광역시 미추홀구 인하로430번길 15 (관교동, 동아아파트)",인천광역시 미추홀구 관교동 13번지 3호,22241.0,지하,759.0,920,2023-07-10 15:09:34,I,2023-07-28 01:14:45,37,26,40.32,126,41,40.84,37.44493735558411,126.69439933577604,928740.024671,1938722.156482,인천광역시
5737,3510500-S199000049,1990-10-12,2023-07-10,사용중지,동아아파트 3동 지하1층,공공용시설,"인천광역시 미추홀구 인하로430번길 15 (관교동, 동아아파트)",인천광역시 미추홀구 관교동 13번지 3호,22241.0,지하,759.0,920,2023-07-10 15:10:27,I,2023-07-28 01:14:45,37,26,40.61,126,41,41.19,37.44493735558411,126.69439933577604,928740.024671,1938722.156482,인천광역시
