번호,관리번호,지정일자,해제일자,운영상태,시설명,시설구분,도로명전체주소,소재지전체주소,도로명우편번호,시설위치(지상/지하),시설면적(㎡),최대수용인원,최종수정시점,데이터갱신구분,데이터갱신일자,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),위도(EPSG4326),경도(EPSG4326),좌표정보X(EPSG5179),좌표정보Y(EPSG5179),시도
17452,5690000-S201800016,2018-01-03,,사용중,새뜸마을 5단지 지하주차장 1층,공공용시설,"세종특별자치시 새롬중앙로 19(새롬동, 새뜸마을5단지)",세종특별자치시 새롬동 605 새뜸마을5단지,30126.0,지하,45973.0,55724,2024-01-11 15:44:44,U,2024-01-13 02:40:00,36,28,59.61,127,15,10.69,36.48322406353923,127.25296838633628,977872.226957,1831760.575985,세종특별자치시
17453,5690000-S201800017,2018-01-03,,사용중,새뜸마을 6단지 지하주차장 1층,공공용시설,"세종특별자치시 새롬중앙1로 13(새롬동, 새뜸마을6단지)",세종특별자치시 새롬동 593 새뜸마을6단지,30126.0,지하,19022.0,23056,2024-01-11 15:45:05,U,2024-01-13 02:40:00,36,29,3.94,127,15,3.02,36.48442826252412,127.2508390457679,977681.83703,1831894.641528,세종특별자치시
17454,5690000-S201800018,2018-01-03,,사용중,새뜸마을 10단지 지하주차장 1층,공공용시설,"세종특별자치시 새롬중앙로 90(새롬동, 새뜸마을10단지)",세종특별자치시 새롬동 558 새뜸마을10단지,30127.0,지하,49625.0,60151,2024-01-11 15:45:23,U,2024-01-13 02:40:00,36,29,20.07,127,15,1.78,36.48890764046152,127.2504933756937,977652.160809,1832391.592035,세종특별자치시
17455,5690000-S201800019,2018-01-03,,사용중,새뜸마을 11단지 지하주차장 1층,공공용시설,"세종특별자치시 새롬로 55(새롬동, 새뜸마을11단지)",세종특별자치시 새롬동 561 새뜸마을11단지,30127.0,지하,25952.0,31456,2024-01-11 15:45:40,U,2024-01-13 02:40:00,36,29,23.16,127,15,15.12,36.48976743797283,127.25420024781148,977984.422292,1832486.11081,세종특별자치시
17456,5690000-S201800020,2018-01-03,,사용중,새뜸마을 14단지 지하주차장 1층,공공용시설,"세종특별자치시 새롬로 56(새롬동, 새뜸마을14단지)",세종특별자치시 새롬동 563 새뜸마을14단지,30127.0,지하,14307.0,17341,2024-01-11 15:45:57,U,2024-01-13 02:40:00,36,29,23.76,127,15,16.43,36.4899322487704,127.25456350448016,978017.004778,1832504.309342,세종특별자치시
17457,5690000-S201800021,2018-01-03,,사용중,범지기마을3단지아파트 지하주차장 1~2층,공공용시설,"세종특별자치시 달빛1로 201 (아름동, 범지기마을3단지)",세종특별자치시 아름동 1297번지,30100.0,지하,44814.0,54320,2025-01-10 10:29:02,U,2025-01-12 02:40:00,36,31,2.6,127,14,43.44,36.51738979893554,127.24540053849114,977204.355437,1835552.148583,세종특별자치시
17458,5690000-S201800022,2018-01-03,,사용중,범지기마을4단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 달빛로 109 (아름동, 범지기마을4단지)",세종특별자치시 아름동 1356번지,30100.0,지하,17577.0,21305,2025-01-10 10:29:54,U,2025-01-12 02:40:00,36,30,31.6,127,14,58.57,36.50877868767799,127.2496038268753,977578.215128,1834595.978743,세종특별자치시
17459,5690000-S201800023,2018-01-03,,사용중,범지기마을5단지아파트 지하주차장 1층,공공용시설,"세종특별자치시 달빛1로 122 (아름동, 범지기마을5단지)",세종특별자치시 아름동 1353번지,30100.0,지하,16873.0,20452,2025-01-10 10:30:55,U,2025-01-12 02:40:00,36,30,36.7,127,14,47.12,36.51019504626561,127.24642124396316,977293.643132,1834753.83317,세종특별자치시
17460,5690000-S201800024,2018-01-03,,사용중,범지기마을6단지아파트 지하주차장 1~2층,공공용시설,"세종특별자치시 달빛로 135 (아름동, 범지기마을6단지)",세종특별자치시 아름동 1357번지,30100.0,지하,20579.0,24944,2025-01-10 10:32:34,U,2025-01-12 02:40:00,36,30,39.56,127,14,56.63,36.51099025765603,127.24906373273264,977530.491413,1834841.421713,세종특별자치시
17461,5690000-S201800025,2018-01-03,,사용중,범지기마을7단지아파트 지하주차장 1~2층,공공용시설,"세종특별자치시 달빛1로 158 (아름동, 범지기마을7단지)",세종특별자치시 아름동 1284번지,30100.0,지하,21187.0,25681,2025-01-10 10:32:57,U,2025-01-12 02:40:00,36,30,48.61,127,14,46.57,36.51350334541728,127.2462696401577,977281.034881,1835120.840191,세종특별자치시
17462,5690000-S201800026,2018-01-03,,사용중,범지기마을9단지아파트 지하주차장 1~2층,공공용시설,"세종특별자치시 달빛1로 206 (아름동, 범지기마을9단지)",세종특별자치시 아름동 1282번지,30100.0,지하,25680.0,31127,2025-01-10 10:35:20,U,2025-01-12 02:40:00,36,31,3.9,127,14,44.61,36.517748999108775,127.24572512074774,977233.522294,1835591.915906,세종특별자치시
