번호,관리번호,지정일자,해제일자,운영상태,시설명,시설구분,도로명전체주소,소재지전체주소,도로명우편번호,시설위치(지상/지하),시설면적(㎡),최대수용인원,최종수정시점,데이터갱신구분,데이터갱신일자,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),위도(EPSG4326),경도(EPSG4326),좌표정보X(EPSG5179),좌표정보Y(EPSG5179),시도
13177,4540000-S200700003,2007-11-14,,사용중,제이파크 1단지 지하 1층,공공용시설,"충청남도 논산시 시민로258번길 9 (내동, 논산제이파크1단지)",충청남도 논산시 내동 272번지,32983.0,지하,1000.0,1212,2025-01-10 18:39:27,U,2025-01-12 02:40:00,36,11,24.67,127,5,47.89,36.19018663483129,127.09663511824267,963733.081049,1799303.626559,충청남도
13178,4540000-S200700005,2007-11-14,,사용중,취암리슈빌아파트 지하 1층,공공용시설,"충청남도 논산시 번영로29번길 10 (취암동, 취암 리슈빌아파트)",충청남도 논산시 취암동 1081번지,32974.0,지하,1650.0,2000,2025-01-10 18:39:47,U,2025-01-12 02:40:00,36,11,59.5,127,5,39.21,36.19971363088498,127.09343097344252,963449.420074,1800361.554597,충청남도
13179,4540000-S200800005,2008-01-21,,사용중,세중세미클래식 지하 1층,공공용시설,"충청남도 논산시 체육로 39(취암동, 세중세미클래식아파트 1동)",충청남도 논산시 취암동 79 세중세미클래식아파트 1동,32984.0,지하,1400.0,1696,2025-01-10 18:40:04,U,2025-01-12 02:40:00,36,11,24.13,127,5,59.19,36.189769875411805,127.10001341662549,964036.638021,1799256.142648,충청남도
13180,4540000-S201100001,2011-01-03,,사용중,강경클래시움아파트 지하1층,공공용시설,"충청남도 논산시 강경읍 금백로 74-1, 강경 클래시움 아파트",충청남도 논산시 강경읍 황산리 14-9 강경 클래시움 아파트,32936.0,지하,3000.0,3636,2024-07-08 17:21:35,U,2024-07-10 02:40:00,36,9,33.6,127,0,43.7,36.15932713589383,127.01212814031908,956117.723472,1795915.613255,충청남도
13181,4540000-S201100002,2011-01-06,,사용중,논산중앙교회(지하1층),공공용시설,충청남도 논산시 득안대로 1371 (강산동),충청남도 논산시 강산동 135번지,32962.0,지하,1000.0,1212,2024-07-04 09:35:30,U,2024-07-06 02:40:00,36,11,12.82,127,5,26.95,36.18701706484424,127.0909609630493,963221.42779,1798954.196783,충청남도
13182,4540000-S201500002,2015-04-14,,사용중,부창모닝빌아파트(지하1층),공공용시설,"충청남도 논산시 부창로 69-5 (부창동, 모닝빌아파트)",충청남도 논산시 부창동 66번지 2호,32955.0,지하,5000.0,6060,2024-07-04 09:42:04,U,2024-07-06 02:40:00,36,11,46.92,127,5,7.12,36.19636681408558,127.08531006694842,962717.759431,1799993.418699,충청남도
13183,4540000-S201500003,2015-04-14,,사용중,제이파크2단지아파트 지하 1층,공공용시설,"충청남도 논산시 시민로258번길 10 (내동, 논산제이파크2단지)",충청남도 논산시 내동 272번지 7호,32983.0,지하,1900.0,2303,2025-01-10 18:40:29,U,2025-01-12 02:40:00,36,11,22.99,127,5,48.27,36.18972025229906,127.09674229502124,963742.502478,1799251.855831,충청남도
13184,4540000-S201500004,2015-04-14,,사용중,리벤하임아파트 지하 1층,공공용시설,"충청남도 논산시 대학로65번길 46 (내동, 리벤하임아파트)",충청남도 논산시 내동 1113번지,32991.0,지하,3406.0,4128,2025-01-10 18:42:41,U,2025-01-12 02:40:00,36,10,55.2,127,6,12.39,36.18200050561381,127.10344210201306,964341.395958,1798393.107551,충청남도
13185,4540000-S201500005,2015-04-14,,사용중,내동LH2단지아파트 지하 1층,공공용시설,"충청남도 논산시 대학로65번길 19 (내동, 논산내동2단지)",충청남도 논산시 내동 1109번지,32991.0,지하,3400.0,4121,2025-01-10 18:42:03,U,2025-01-12 02:40:00,36,10,47.46,127,6,15.85,36.17985959182947,127.10445108278432,964431.156443,1798155.269755,충청남도
13186,4540000-S201600001,2016-06-15,,사용중,내동모닝빌아파트 지하 1층,공공용시설,"충청남도 논산시 체육로 13 (내동, 모닝빌2차아파트)",충청남도 논산시 내동 1262번지,32983.0,지하,4100.0,4969,2025-01-10 18:41:33,U,2025-01-12 02:40:00,36,11,17.92,127,5,51.56,36.18831040225856,127.09765432222603,963823.856202,1799095.13633,충청남도
13187,4540000-S201600002,2016-06-15,,사용중,대교코아루1차아파트(지하1층),공공용시설,"충청남도 논산시 대화로133번길 13(대교동, 논산 대교 코아루)",충청남도 논산시 대교동 336 논산 대교 코아루,32947.0,지하,5500.0,6666,2024-07-04 09:42:46,U,2024-07-06 02:40:00,36,12,42.47,127,5,23.47,36.21179629125155,127.0898523618008,963133.367986,1801703.109087,충청남도
13188,4540000-S201700001,2017-01-13,,사용중,취암모닝빌아파트 지하 1층,공공용시설,충청남도 논산시 중앙로 281-6 (취암동),충청남도 논산시 취암동 1103번지,32983.0,지하,4800.0,5818,2025-01-10 18:41:19,U,2025-01-12 02:40:00,36,11,30.31,127,5,49.66,36.19178007662411,127.09717328471092,963782.202102,1799480.168514,충청남도
